"Cell_ID","Sample","UMAP1","UMAP2","time","lineage","Cell_Type","r","theta","x","y"
"cell176","Simulation",5.18662526025437,-3.95024111362919,353.058984691984,2,"I",892.063084989786,299.797536525875,443.298841360308,-774.120588054667
"cell789","Simulation",4.96369578256272,-3.89364101978764,354.410060792186,2,"I",135.793541092426,178.797487495467,-135.763634487503,2.84979879358055
"cell471","Simulation",3.60436846627854,-3.55947163197026,354.42126270983,2,"I",589.706593425944,238.951522344723,-304.148921461913,-505.220050971443
"cell838","Simulation",5.26896931543015,-4.26199104877934,356.97914461294,2,"I",557.119858451188,60.1208842545748,277.541360161327,483.066589695946
"cell984","Simulation",3.66245104684494,-3.63111879917607,357.109036553827,2,"I",120.000551454723,318.651905860752,90.0855975169403,-79.2762099841651
"cell154","Simulation",4.90760208978318,-4.04834249111638,358.201040910131,2,"I",346.63093695417,309.825607175007,222.000824895729,-266.211645499106
"cell602","Simulation",3.61279799356125,-3.9327621707581,359.228765711351,2,"I",221.695777727291,358.811105908826,221.648051960382,-4.59988307200093
"cell368","Simulation",4.66815878762864,-4.41682365032658,359.674507351924,2,"I",896.072689909488,134.066207120195,-623.208812680296,643.861041995275
"cell304","Simulation",5.17016293420456,-4.28691961857304,362.26777966953,2,"I",373.213209444657,242.818456292152,-170.488049384062,-331.996874565408
"cell649","Simulation",4.89539076699875,-4.12013127895817,367.489066168138,2,"I",105.012879706919,44.3331760168076,75.1144747356074,73.386106243169
"cell121","Simulation",4.41111351861618,-4.82180883976445,373.117101516558,2,"I",402.646753471345,277.293611112982,51.1176177621541,-399.388779556131
"cell125","Simulation",5.43428589715622,-4.19440605732426,373.516325545243,2,"I",322.056944249198,164.225621419027,-309.928168647458,87.5511600035301
"cell746","Simulation",4.61034204377793,-4.73839714619145,374.52187407748,2,"I",701.783188153058,332.451232541353,622.21325114467,-324.577129931008
"cell99","Simulation",4.09260298623703,-4.62943031879887,376.469805525066,2,"I",68.3169304393232,202.360493782908,-63.1800825418786,-25.9900010514185
"cell740","Simulation",5.21892191781662,-4.21529200169072,378.614052798862,2,"I",724.074591184035,231.37777838856,-451.954800672564,-565.703872841038
"cell573","Simulation",5.19176985635422,-4.05250003429875,379.315266395587,2,"I",799.044897546992,356.910158582032,797.883280308414,-43.0699349914482
"cell671","Simulation",5.00552584542893,-4.58071186634526,380.233646769272,2,"I",532.184660434723,323.296913104132,426.675563102776,-318.069924156545
"cell685","Simulation",4.47979094400071,-4.99493601414189,380.968950936938,2,"I",716.466075740755,217.667667260394,-567.13197650267,-437.818408607417
"cell630","Simulation",5.16172625436448,-4.17520430180058,383.399631084418,2,"I",131.739282747731,307.893152022734,80.9130666046039,-103.963042815827
"cell681","Simulation",5.43054797067307,-4.4234676608704,384.140716738032,2,"I",448.636286891997,128.572610802948,-279.727387042666,350.752201496328
"cell317","Simulation",5.44421364679001,-4.46309044453129,386.384434261179,2,"I",615.352618973702,232.919995766133,-371.01430881181,-490.924870356646
"cell507","Simulation",4.13937093629502,-3.44754102322087,389.508214765413,2,"I",210.701760835946,57.9723672755063,111.741085759193,178.631357193312
"cell520","Simulation",5.18954636468552,-4.03164126965031,391.567726737669,2,"I",274.476563092321,144.776802984998,-224.223048384874,158.307953874615
"cell439","Simulation",5.30716635598801,-4.42853524776921,393.392224319332,2,"I",165.212287800387,203.496808279306,-151.513262520346,-65.8698058345279
"cell487","Simulation",5.28524376763962,-4.0382743129395,397.130338446007,2,"I",275.386875262484,262.125162659213,-37.7306262144999,-272.789902511615
"cell198","Simulation",5.50886418237351,-4.44702437015995,397.141532030896,2,"I",536.51875955984,132.942450977862,-365.51061036548,392.75230498354
"cell700","Simulation",4.50336458100937,-4.73328497501835,399.155231897474,2,"I",153.134655673057,105.815389808267,-41.7351187090932,147.337716265875
"cell761","Simulation",5.24250008477829,-4.64518597218022,402.356118178335,2,"I",80.9731846675277,286.613655276597,23.1515902721547,-77.5929152891668
"cell851","Simulation",4.9032700242009,-4.56831982227787,403.156108252876,2,"I",929.731159005314,176.731491610408,-928.21876985019,53.0088985281151
"cell985","Simulation",5.4260652245488,-4.35602047535405,403.203564782943,2,"I",980.170530965552,218.209378933534,-770.174535957574,-606.271765741922
"cell707","Simulation",5.3251621903386,-4.15601470562443,404.930559488464,2,"I",296.666408656165,94.5683259051293,-23.6288491967201,295.723917718174
"cell675","Simulation",4.49856378450058,-4.28498914333805,405.178255608512,2,"I",135.233820416033,333.790986808017,121.330283304224,-59.7256103998329
"cell399","Simulation",4.98253085031174,-4.83101465794072,407.417858482683,2,"I",958.712426014245,315.297238798812,681.419788748579,-674.386081778057
"cell409","Simulation",4.72537400140427,-4.23475530239567,411.004956715915,2,"I",470.457163639367,211.689280606806,-400.316424881784,-247.137012180419
"cell152","Simulation",4.32371546640061,-3.98853733631596,413.014228455998,2,"I",7.73102720268071,155.903016692027,-7.05731205600986,3.15644232525907
"cell367","Simulation",4.74359585656785,-4.22743513676152,413.72748280259,2,"I",274.276208598167,29.4670874532312,238.795403890619,134.92291756296
"cell807","Simulation",5.2338946045842,-4.55163290592656,414.738940361547,2,"I",602.535513462499,359.972680443898,602.535444968163,-0.287298685518384
"cell764","Simulation",5.04688765420578,-4.3932638415955,415.17968373733,2,"I",397.710553370416,68.3832421246916,146.515167146816,369.739083757916
"cell279","Simulation",4.90616394891404,-4.56677343937382,415.590812859447,2,"I",790.862006600946,289.437141269445,263.177122578317,-745.788519378163
"cell101","Simulation",5.22526814355515,-3.89713385197148,416.92689533155,2,"I",468.10064651072,176.861574137583,-467.398578576583,25.6277975710853
"cell58","Simulation",4.52575637712143,-3.69798042866215,417.652961863667,2,"I",710.885006468743,299.827381297946,353.586100967751,-616.712543754778
"cell209","Simulation",4.39413573159836,-4.91442205997929,422.770477258032,2,"I",705.767929088324,261.525936210528,-104.003158974596,-698.062828585599
"cell417","Simulation",5.17963053598069,-4.25462462994084,424.122881424868,2,"I",568.729121470824,224.924695892259,-402.680421478766,-401.623320745519
"cell443","Simulation",4.76904465570115,-3.96481373402104,424.640459493127,2,"I",204.061660682783,357.408945858479,203.853036274803,-9.22501827418395
"cell326","Simulation",4.62974502458237,-4.67458965870366,439.414740127536,2,"I",7.51478155143559,58.6255984101444,3.9124074433749,6.41599639672759
"cell525","Simulation",4.43729020967148,-4.49597599598393,444.302644404523,2,"I",165.676439879462,269.032772714272,-2.79670097136835,-165.652833343743
"cell281","Simulation",4.19239379777573,-4.65019228550419,445.300098644208,2,"I",565.336850006133,265.477514555678,-44.5769943213105,-563.57665454855
"cell988","Simulation",4.40263773812912,-4.54594423862919,450.319081813514,2,"I",784.620980266482,259.626170312986,-141.286599619948,-771.795425901299
"cell722","Simulation",4.20077778710984,-4.77617600056157,464.202337931676,2,"I",803.103470709175,9.20325759798288,792.765258910962,128.446210255338
"cell302","Simulation",4.33161665811203,-4.88544323536381,467.771567735159,2,"I",977.868187241256,36.8598662037402,782.397261893315,586.583937898357
"cell949","Simulation",5.18337418450974,-4.49226477238163,475.362525955363,2,"I",839.178466238081,218.589316355065,-655.932762926194,-523.424023825529
"cell466","Simulation",4.3149025620427,-4.73934652897343,476.539035108684,2,"I",763.965950580314,230.412572817877,-486.841041801096,-588.752727096959
"cell205","Simulation",4.42579461946152,-4.84977772327885,477.880493593099,2,"I",234.488970134407,29.0396224614233,205.010009076872,113.824308884332
"cell244","Simulation",4.17368008508347,-4.72030260654911,479.899376638286,2,"I",671.639308333397,34.0141036268324,556.721755154054,375.712985983654
"cell464","Simulation",4.6369183243718,-4.86290505024418,481.223841664754,2,"I",570.271440548822,173.659351263195,-566.783006796465,62.9804661175733
"cell141","Simulation",4.331637638947,-4.96508410068974,485.665289409754,2,"I",574.902300024405,101.070102732629,-110.386930942281,564.205086870453
"cell542","Simulation",4.88574768914841,-4.20871045681462,486.336863781283,2,"I",178.566135233268,268.516754675657,-4.62211711679312,-178.50630432986
"cell76","Simulation",5.20952727212571,-3.90315916630253,495.204579309071,2,"I",530.764478025958,290.309847593307,184.226675317269,-497.766474600001
"cell705","Simulation",5.21015669717453,-4.43937161060795,503.838402885755,2,"I",433.103664079681,322.549912026152,343.833787326231,-263.357381768852
"cell693","Simulation",5.26246525659226,-4.66997435184941,506.99636125354,2,"I",26.8785217776895,298.812989965081,12.9541663568074,-23.5508918504987
"cell658","Simulation",4.79025484933518,-4.11510517689213,510.717466801677,2,"I",344.940156908706,251.787210954353,-107.809995663958,-327.659452302447
"cell218","Simulation",5.19388796701096,-3.72383883091435,511.455206073108,2,"I",716.473440639675,122.091707009822,-380.645116093234,606.995458579734
"cell122","Simulation",5.04902388467453,-3.66824677082524,516.148224789915,2,"I",301.148453960195,197.102947114035,-287.831033610059,-88.564594582602
"cell348","Simulation",4.46979786767624,-5.01934626194462,523.598487503916,2,"I",307.098306249827,103.756011435762,-73.0242317303561,298.28984441597
"cell619","Simulation",5.15834309472702,-4.66951515766606,526.481877470311,2,"I",690.218593692407,327.047418979928,579.176939592296,-375.44078058094
"cell232","Simulation",4.48062016381882,-3.78269460293278,527.195576811023,2,"I",617.253420408815,141.650606486946,-484.075921273365,382.978181427773
"cell455","Simulation",5.26000620736741,-4.09323933216557,528.380417298114,2,"I",755.760577041656,273.50143192336,46.1569320224532,-754.349777912482
"cell468","Simulation",5.06982542886399,-4.47733500095829,529.247848882318,2,"I",933.54159896262,349.498442178592,917.904732723135,-170.149400933871
"cell406","Simulation",5.37273718728684,-4.52495386692509,530.89843262551,2,"I",622.793281916529,135.792209962383,-446.428072831592,434.250443624681
"cell669","Simulation",4.38517691507004,-3.93760206791386,531.932386585642,2,"I",444.897164823487,1.2594610825181,444.789682661231,9.77882743986333
"cell114","Simulation",5.45241810693406,-4.16989615055546,532.344633559442,2,"I",351.857658941299,169.427258111537,-345.884084072737,64.5601466914016
"cell18","Simulation",4.49142815484665,-4.1078200587891,533.333977115234,2,"I",719.398811925203,161.057296134531,-680.438814588425,233.533017367763
"cell271","Simulation",4.83975483789109,-4.81128885838017,534.828845167735,2,"I",654.659518273547,150.699498262256,-570.905644219647,320.383879532512
"cell659","Simulation",4.54966737641953,-4.97063925358281,535.048022648159,2,"I",238.81871951744,311.612488534302,158.596930352209,-178.553617926958
"cell286","Simulation",5.46220805062912,-4.44338514896855,536.586335671183,2,"I",309.230877319351,32.153345765546,261.803145255634,164.568674485616
"cell845","Simulation",4.67618204965256,-4.02735998722538,537.344663438648,2,"I",920.29621056281,156.697023315355,-845.223811352946,364.062939473751
"cell334","Simulation",4.73113228692673,-4.48558070751652,538.571349525901,2,"I",952.24938262254,306.605560183525,567.828954476139,-764.427344594333
"cell328","Simulation",4.61465575112961,-4.46205475422367,539.568150649874,2,"I",923.431048169732,42.7706787083298,677.869931797999,627.070375865442
"cell403","Simulation",4.75659157647751,-3.94464566799626,539.757545545043,2,"I",457.27731869556,105.297826565802,-120.64642930327,441.074806908955
"cell983","Simulation",4.91111590280198,-4.36156680675969,541.168402561886,2,"I",780.073593137786,267.272406583652,-37.1217572335698,-779.189826583219
"cell624","Simulation",4.71864439859055,-4.04974677654728,541.520251535559,2,"I",268.335297470912,205.603674156591,-241.98606371343,-115.959375805853
"cell842","Simulation",5.03751112832688,-4.77788069340214,542.558364712951,2,"I",787.484960863367,291.544913481921,289.188462326729,-732.46337576911
"cell696","Simulation",4.31721188439988,-4.24935200306401,544.924038609655,2,"I",186.066801892594,284.094136822969,45.3101990115499,-180.465621745726
"cell219","Simulation",5.34448029412888,-4.55260613056645,548.870128546701,2,"I",616.610347060487,39.6168707124889,474.990686368818,393.182105346789
"cell882","Simulation",5.07899786843918,-4.53776838871464,549.149155961535,2,"I",520.668818615377,101.629378348589,-104.956509404554,509.98053866
"cell839","Simulation",4.147644537827,-4.77303793522343,550.106673218945,2,"I",647.022623801604,135.744115188718,-463.417188576506,451.533813842285
"cell548","Simulation",4.64447214021347,-4.52513649555668,553.089577742241,2,"I",642.61564752087,52.6034518517554,390.278461953162,510.526779487757
"cell319","Simulation",4.744159954926,-4.49494507404789,553.167183598539,2,"I",691.668753046542,268.229375425726,-21.3713955901988,-691.338504201441
"cell917","Simulation",4.7463891686406,-4.64638474079594,554.285584400182,2,"I",717.525812797248,18.0493035446852,682.216548543873,222.314805901985
"cell182","Simulation",5.25277592553757,-4.6661138782166,559.700446328313,2,"I",432.448266306892,78.9842298533767,82.6318567346701,424.480246047349
"cell230","Simulation",4.51259900941514,-5.03543951603398,568.892087892074,2,"I",529.196469113231,48.0129039287567,354.012974653811,393.349357058926
"cell444","Simulation",4.61090375795029,-4.41315319630131,571.346102418476,2,"I",290.702385362238,174.032395659015,-289.127022021793,30.2232028763464
"cell65","Simulation",4.92811657800339,-4.73346092792973,572.614350006233,2,"I",183.649414684623,258.825899474323,-35.5895870368834,-180.167946118473
"cell359","Simulation",4.45790912522934,-4.81392433735356,576.11714230344,2,"I",380.721295019612,145.796643644571,-314.874650949349,214.0155570769
"cell282","Simulation",5.04520203485154,-4.81168654057011,584.51946300303,2,"I",581.570502137765,247.290332391858,-224.522095650101,-536.483063592561
"cell410","Simulation",4.97160603418015,-4.33805587383732,589.745673220369,2,"I",701.780811417848,155.422284286469,-638.198028514083,291.889677232735
"cell181","Simulation",4.89003779306077,-4.3426742801331,609.753265758267,2,"I",768.802896374837,267.172288941219,-37.9272271013889,-767.86679764054
"cell710","Simulation",4.48890139474534,-4.52812817188725,610.504078626742,2,"I",349.922549910843,155.430349856615,-318.239333125918,145.497483784696
"cell64","Simulation",4.21659685983323,-3.25810601803288,642.980397126785,2,"J",708.37058709003,111.192039381713,-256.072446954138,660.46634324937
"cell918","Simulation",3.79733826532029,-2.964679504361,652.227868056731,2,"J",27.0282553974539,324.285796713084,21.9452904834389,-15.7775414886947
"cell105","Simulation",5.07869030847214,-3.60419204327092,652.912789880223,2,"J",664.536333177239,228.272904027253,-442.304336015077,-495.959083448334
"cell709","Simulation",3.81177355661057,-3.04002239796147,653.881442919372,2,"J",770.150790922344,311.113896388561,506.418809168259,-580.234633987763
"cell950","Simulation",4.7379081429448,-4.55279877277836,661.748228268125,2,"J",645.189496222883,194.544054921716,-624.514293109389,-162.022787713389
"cell324","Simulation",4.59756709947251,-4.29311206432804,664.624858568173,2,"J",593.149631982669,245.630959309638,-244.740827379909,-540.304000850053
"cell559","Simulation",4.23156835450791,-4.80013802143559,666.372541927483,2,"J",187.749308533967,88.7404390051961,4.12705195280717,187.703943211541
"cell731","Simulation",3.74385239495896,-2.97627689930424,666.511157670233,2,"J",249.476823257282,149.781132526696,-215.575195926063,125.562813937825
"cell655","Simulation",5.15402342691086,-4.40547635647282,668.621250789707,2,"J",779.747353401035,198.551272507757,-739.231156791069,-248.079084094683
"cell309","Simulation",3.74939038171433,-3.00819852444157,669.221050105015,2,"J",407.338476274163,17.3904584627599,388.719081334334,121.746088479046
"cell879","Simulation",3.69029762162827,-3.81569984051213,676.525405662648,2,"J",296.413072384894,42.1065798494965,219.908515827305,198.748469547023
"cell742","Simulation",3.40567256822251,-2.81843640896305,679.519412157039,2,"J",657.185007585213,63.0277906358242,298.071697899915,585.700774377017
"cell930","Simulation",5.17236258401535,-4.52805473896489,681.946700289396,2,"J",998.689862433821,108.708079308271,-320.326331911931,945.924141996562
"cell260","Simulation",3.47821881189011,-3.59407093616948,686.6261873932,2,"J",950.044377008453,312.12595009245,637.254238187452,-704.62142615557
"cell862","Simulation",4.77285839929245,-4.62732651325688,688.929713480694,2,"J",112.761679571122,223.004706809297,-82.4623539247075,-76.9100550311639
"cell588","Simulation",4.73542000665329,-3.777578855481,693.043437264225,2,"J",857.931891223416,66.3461868558079,344.210441317743,785.853868137093
"cell185","Simulation",3.61982895745896,-3.29436543079838,693.908803898153,2,"J",269.893273012713,264.341330397874,-26.6120000727572,-268.578071088543
"cell557","Simulation",4.79540469064377,-3.79414107891545,694.86146819136,2,"J",272.155583603308,135.97147045657,-195.678181826933,189.152612573453
"cell288","Simulation",4.63958503617905,-4.33522608372197,699.972581568096,2,"J",717.345966259018,172.745275888592,-711.603282565253,90.5869943780048
"cell698","Simulation",3.45467998399399,-3.139240051236,700.470567024273,2,"J",993.157722288743,310.52323775366,645.31058308275,-754.94139686678
"cell495","Simulation",3.50870777978562,-3.85226633640751,703.115636587752,2,"J",462.205498479307,197.794001251459,-440.094231369398,-141.247974639932
"cell555","Simulation",3.6657052220311,-3.7654197463654,703.529949427218,2,"J",902.697042562068,34.568107612431,743.327972381343,512.177192117869
"cell518","Simulation",3.79305412187241,-4.34652474018559,716.2126954999,2,"J",251.312197186053,241.530131790787,-119.79965116224,-220.920492566641
"cell894","Simulation",4.0520897091832,-4.53654387089238,719.274931987333,2,"J",687.547306530178,345.371153661981,665.258494273577,-173.644563732226
"cell757","Simulation",4.09740616693161,-4.59751751514897,720.795124473121,2,"J",840.682843700051,3.08006132952869,839.468417681494,45.1710018367271
"cell374","Simulation",4.07070519342087,-4.60769655796513,724.906117685018,2,"J",647.864348487929,164.038302144036,-622.886420737976,178.159257132268
"cell341","Simulation",4.1374237717595,-4.56348946186528,728.031931361767,2,"J",871.120066614822,247.139583947137,-338.419202671749,-802.697087151828
"cell925","Simulation",4.35364367379807,-4.86846354099736,729.403065584001,2,"J",310.335533460602,2.8324212692678,309.956407527887,15.3352130954588
"cell284","Simulation",4.38880469216965,-4.96207525822148,737.485917204239,2,"J",962.41776808165,166.62884532474,-936.328958615088,222.566937297634
"cell237","Simulation",4.95971371545456,-3.87301089855656,737.84898309271,2,"J",706.113303778693,54.2388855479658,412.657618836544,572.98314756144
"cell873","Simulation",4.41033913507126,-4.96098854633793,745.861856268858,2,"J",260.13554749079,307.511419197544,158.401616432122,-206.347839775521
"cell155","Simulation",4.56119086160325,-5.01667311283574,749.649858869724,2,"J",746.933674905449,140.110006146133,-573.105151034204,479.02025068448
"cell834","Simulation",0.563945214590058,-0.46436655017361,751.389659002674,2,"J",11.0443434678018,81.588804172352,1.61552606946222,10.9255479566777
"cell835","Simulation",4.89116885080002,-4.43699672314152,755.514829466426,2,"J",451.491991290823,330.164237134159,391.649022896874,-224.62426641767
"cell812","Simulation",4.4348280610051,-4.76988747211918,757.885626241878,2,"J",806.757127866149,69.7546006087214,279.171626703475,756.914966298443
"cell1000","Simulation",4.48126699342392,-4.80805447193608,761.316585214319,2,"J",677.922370145097,308.649567738175,423.400126091035,-529.444117135361
"cell795","Simulation",5.30073477639817,-4.21831729504094,765.702002335425,2,"J",678.049423731863,57.6536425575614,362.780897118061,572.835964050205
"cell421","Simulation",4.62618233575486,-4.94700577351078,765.831224666212,2,"J",193.889413261786,274.411183241755,14.9127397165328,-193.315066068702
"cell706","Simulation",0.833461779495701,-0.845182056155056,767.110790003373,2,"J",850.091310450807,234.774857880548,-490.324876163064,-694.432683504778
"cell654","Simulation",4.65811087503098,-4.87693741413578,767.12963875254,2,"J",879.420512123033,236.649099877104,-483.474715811178,-734.596920980506
"cell153","Simulation",4.59599902047776,-3.97616627308354,767.435690829877,2,"J",688.694746699184,129.913774067536,-441.889993825639,528.236393566204
"cell79","Simulation",5.00883509530686,-3.99545433613285,769.430708664333,2,"J",464.203904615715,165.797432279214,-450.015213057593,113.892813984047
"cell514","Simulation",4.82348896875046,-4.891517187085,769.511122061669,2,"J",172.052246052772,97.8160475101322,-23.3979110134714,170.453844579725
"cell366","Simulation",4.66840292825364,-4.55830481144413,770.550261434521,2,"J",33.7834868114442,109.892679350451,-11.4951492006602,31.7676805258675
"cell680","Simulation",0.731395344575867,-0.562953083392233,772.695873868553,2,"J",295.39774148725,137.75062546134,-218.660931214237,198.613249397644
"cell365","Simulation",4.99636151208542,-3.92652990910038,782.729185179866,2,"J",324.48055758141,48.6539793759584,214.353439453924,243.598512398199
"cell404","Simulation",4.79310156716965,-4.07609179111943,783.521534872947,2,"J",663.892347132787,88.1674501765519,21.2303313774393,663.552802428778
"cell337","Simulation",4.23203040971421,-4.71714785191044,785.733082203417,2,"J",607.319434639066,303.966610003263,339.315243430067,-503.688456554555
"cell130","Simulation",4.78821207894944,-3.77912261578068,785.803049309637,2,"J",902.455197414383,65.4319767002016,375.216761059103,820.754388084858
"cell57","Simulation",5.02399660958909,-4.5189368972443,788.677058262381,2,"J",728.277218295261,195.656782239676,-701.254917680221,-196.543244903483
"cell92","Simulation",0.537077452382073,-0.512456143822521,791.562720205026,2,"J",808.812277158722,24.4372021593153,736.355023489988,334.602120530844
"cell453","Simulation",4.70938994302414,-4.85710957142338,792.109523640318,2,"J",123.887703055516,301.130116470158,64.0478783242554,-106.047311378144
"cell239","Simulation",3.50953461541794,-3.71460273357853,792.589854145546,2,"J",253.447606228292,135.792776076123,-181.676998038805,176.717733933127
"cell677","Simulation",3.27851201905869,-3.53780319782719,797.300139078417,2,"J",522.708945907652,356.198868351057,521.559069400949,-34.6522619392264
"cell875","Simulation",3.25696279420517,-3.49169972034916,799.693293728696,2,"J",367.588562890887,316.84194970876,268.144693099874,-251.435429346308
"cell660","Simulation",0.7056259395089,-0.904367680277675,805.999219848365,2,"J",459.809202002361,240.490973945707,-226.48392627705,-400.1618839722
"cell486","Simulation",5.4126603783574,-4.18168714138493,807.845678509916,2,"J",904.244887409732,216.495953388512,-726.921442268964,-537.814125117821
"cell470","Simulation",4.97469498529099,-4.38729169460759,808.294892182103,2,"J",316.898205317557,158.149761613458,-294.132189224899,117.943748436518
"cell379","Simulation",3.30689622773789,-3.60007288547978,812.121052425125,2,"J",194.505491759628,243.974064504728,-85.3447208960564,-174.781763750767
"cell164","Simulation",4.99271656884812,-4.82637217136845,812.76803628548,2,"J",171.043029753491,303.740526856855,95.0029007755918,-142.232791125945
"cell48","Simulation",5.26614262475632,-4.304523254361,814.662216854374,2,"J",29.1193497832865,6.60528587177396,28.926060132905,3.34956370128257
"cell798","Simulation",3.09672119035386,-3.49685504528508,820.18963989328,2,"J",87.0328408200294,118.290038164705,-41.2479195167951,76.6376181567549
"cell751","Simulation",3.31273986711167,-3.54736378284916,821.025615248892,2,"J",661.045969463885,3.13619141466916,660.055928673429,36.1655190409993
"cell296","Simulation",3.16118909730576,-3.4392581233643,823.30750505541,2,"J",589.956921292469,241.09441624023,-285.166119760105,-516.458568640171
"cell673","Simulation",4.11144496812485,-4.50942256542668,827.320652196527,2,"J",303.63179044798,103.467683941126,-70.7148994232483,295.282351606401
"cell609","Simulation",3.79928089990281,-3.96661760899052,827.664795165955,2,"J",133.781324839219,349.625020818785,131.594028132345,-24.0926261673628
"cell377","Simulation",3.26705934419297,-3.68863918873295,830.066198421046,2,"J",561.618062434718,12.6657317765057,547.951568756041,123.141895188926
"cell322","Simulation",4.54483320130967,-4.27660062405095,834.66917193222,2,"J",214.161585317925,97.40144463256,-27.588423945734,212.3771727142
"cell704","Simulation",4.71038176431321,-4.78179791065678,835.907502877646,2,"J",207.248453516513,269.379447223619,-2.24459968880556,-207.236298116964
"cell277","Simulation",5.1674301804509,-4.03874948116764,842.045402085028,2,"J",781.075366772711,62.6853842753917,358.416911188124,693.985624025087
"cell713","Simulation",4.67910887612961,-4.16271593662724,842.081869025364,2,"J",475.757458480075,306.098924176767,280.307343588109,-384.412476943709
"cell790","Simulation",4.90410305871628,-4.57229855152592,842.709026103703,2,"J",303.270749049261,51.4602316729724,188.955171062846,237.211067527446
"cell517","Simulation",4.49682285203598,-3.79906060787663,844.450748506921,2,"J",88.1503766868263,294.168518241495,36.0906857314413,-80.4235743638873
"cell877","Simulation",3.35049154176377,-3.72244837376103,848.1270997779,2,"J",621.794404927641,321.281395973638,485.141000157258,-388.929931948847
"cell231","Simulation",4.76883198632859,-4.9945559749268,877.445990438608,2,"J",252.760792616755,161.739316424355,-240.031940090117,79.2002905349748
"cell597","Simulation",4.79931618585251,-4.56260063740239,893.747946238753,2,"J",847.763576311991,260.94611864537,-133.406810239166,-837.201113414876
"cell519","Simulation",5.11643053903244,-4.29654696079716,898.543848188388,2,"J",178.531423676759,0.678825611248612,178.51889368555,2.11514475577054
"cell724","Simulation",4.98631169213913,-4.17189266773686,900.555645342344,2,"J",582.246973179281,323.393416134641,467.398150793698,-347.203839856454
"cell94","Simulation",4.19337202920578,-4.74120619389042,910.275964669682,2,"J",863.477323204279,316.687322119251,628.284223278724,-592.327631017731
"cell647","Simulation",4.4293451489415,-4.51401665302739,922.656835295462,2,"J",531.022064620629,278.532618004829,78.7890317485448,-525.144476872872
"cell255","Simulation",4.50814129724167,-4.98625376316533,929.418430585237,2,"J",947.028000140563,217.761324550956,-748.690555840852,-579.934896902186
"cell991","Simulation",5.02727963342331,-4.39742543789372,929.743878496769,2,"J",273.762467317283,211.777728460729,-232.724778835604,-144.17026679439
"cell824","Simulation",4.45628001107834,-4.75423004719242,930.093928177748,2,"J",122.31750623323,96.2014992535114,-13.2133938105811,121.601721020398
"cell346","Simulation",4.8236482323613,-4.6961055049561,930.205608446713,2,"J",222.284093033522,214.185696355999,-183.878040868304,-124.896293388435
"cell601","Simulation",5.22906185998581,-4.10437753292546,940.309663399104,2,"J",382.00193317607,237.943939631805,-202.747057290615,-323.757791736741
"cell603","Simulation",5.02546002282761,-4.2876525172852,950.941345897979,2,"J",193.463190225884,191.819031313062,-189.361656361727,-39.6253589550901
"cell483","Simulation",4.28881909265183,-4.76241638752446,953.292024589474,2,"J",116.296833613887,330.654006320983,101.373175492367,-56.9950243373046
"cell510","Simulation",4.49299456491135,-4.15114309879765,959.038199305407,2,"J",638.587635010481,89.0680698305368,10.3863294590993,638.503165026334
"cell412","Simulation",4.76110197915696,-4.54026558491215,960.839462752831,2,"J",923.729385249317,317.262909002602,678.456535334033,-626.875351912659
"cell805","Simulation",5.18224646463059,-4.48258998486027,971.144647103243,2,"J",31.2910976354033,198.247762620449,-29.7175107163452,-9.7980787939396
"cell781","Simulation",4.51334335221909,-4.92189552875981,971.931216336054,2,"J",612.214230699465,282.343168733642,130.870873494725,-598.062771573072
"cell321","Simulation",5.06195332421921,-4.75901033970341,974.028598687118,2,"J",662.599770585075,136.988390358165,-484.503219687601,451.990139374458
"cell762","Simulation",5.19048621072434,-3.93880083652958,974.208841170767,2,"J",488.230111310259,203.594067273661,-447.416114334841,-195.416125802197
"cell929","Simulation",5.20300795449875,-4.0097725639008,976.477212376008,2,"J",119.610992958769,273.226646734402,6.73240605288693,-119.421373067478
"cell1","Simulation",5.34162976159714,-4.38095023724064,990.257957586928,2,"J",783.098137471825,127.503785295412,-476.760985155649,621.242026866547
"cell497","Simulation",5.44442679299973,-4.52860596271977,1034.17211048716,2,"J",567.956309067085,51.6817745100707,352.149174325303,445.606696573462
